path,type,level,section,de,cau,option,language,key,alias,text,mode,status,error,route
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/41_15_d.png,nghe,topik1,listen,41,15,d,ko,type=nghe|level=topik1|cau=15|opt=d|lang=ko,topik1_listen_41_15_d,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/91_15_c.png,nghe,topik1,listen,91,15,c,en,type=nghe|level=topik1|cau=15|opt=c|lang=en,topik1_listen_91_15_c,"[TEXT]

[/TEXT]

[DESC]
[TEXT]
Two people walking with luggage.
[/TEXT]

[DESC]
Two people walking with luggage.
[/DESC]",llava:llava-1.5-7b-hf,ok_new,,scene
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/91_15_c.png,nghe,topik1,listen,91,15,c,ko,type=nghe|level=topik1|cau=15|opt=c|lang=ko,topik1_listen_91_15_c,"[TEXT]

[/TEXT]

[DESC]
짐을 들고 걷는 두 사람
[/DESC]",llava:llava-1.5-7b-hf,ok_new,,scene
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/96_16_a.png,nghe,topik1,listen,96,16,a,en,type=nghe|level=topik1|cau=16|opt=a|lang=en,topik1_listen_96_16_a,"[TEXT]

[/TEXT]

[DESC]
Two people sitting on a couch, one holding a cell phone and the other holding a remote. They are both smiling and appear to be enjoying their time together.
[/DESC]",llava:llava-1.5-7b-hf,ok_new,,scene
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/96_16_a.png,nghe,topik1,listen,96,16,a,ko,type=nghe|level=topik1|cau=16|opt=a|lang=ko,topik1_listen_96_16_a,"[TEXT]

[/TEXT]

[DESC]
두 사람 이 한 권 의 의자 에 앉아 있는데, 한 사람 은 휴대 전화 를 들고 있고, 한 사람 은 원격 을 들고 있다. 그 둘 다 미소 하고, 함께 즐거운 시간 을 보내고 있는 것 같다.
[/DESC]",llava:llava-1.5-7b-hf,ok_new,,scene
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/47_15_d.png,nghe,topik1,listen,47,15,d,en,type=nghe|level=topik1|cau=15|opt=d|lang=en,topik1_listen_47_15_d,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/47_15_d.png,nghe,topik1,listen,47,15,d,ko,type=nghe|level=topik1|cau=15|opt=d|lang=ko,topik1_listen_47_15_d,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/52_15_d.png,nghe,topik1,listen,52,15,d,en,type=nghe|level=topik1|cau=15|opt=d|lang=en,topik1_listen_52_15_d,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/52_15_d.png,nghe,topik1,listen,52,15,d,ko,type=nghe|level=topik1|cau=15|opt=d|lang=ko,topik1_listen_52_15_d,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/60_15_d.png,nghe,topik1,listen,60,15,d,en,type=nghe|level=topik1|cau=15|opt=d|lang=en,topik1_listen_60_15_d,"[TEXT]

[/TEXT]

[DESC]
[TEXT]
A man and a woman are walking in a store.
[/TEXT]

[DESC]
A man and a woman are walking in a store.
[/DESC]",llava:llava-1.5-7b-hf,ok_new,,scene
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/60_15_d.png,nghe,topik1,listen,60,15,d,ko,type=nghe|level=topik1|cau=15|opt=d|lang=ko,topik1_listen_60_15_d,"[TEXT]

[/TEXT]

[DESC]
한 남자와 한 여자가 가게에서 걸어가고 있습니다.
[/DESC]",llava:llava-1.5-7b-hf,ok_new,,scene
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/35_15_d.png,nghe,topik1,listen,35,15,d,en,type=nghe|level=topik1|cau=15|opt=d|lang=en,topik1_listen_35_15_d,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/35_15_d.png,nghe,topik1,listen,35,15,d,ko,type=nghe|level=topik1|cau=15|opt=d|lang=ko,topik1_listen_35_15_d,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/96_15_b.png,nghe,topik1,listen,96,15,b,en,type=nghe|level=topik1|cau=15|opt=b|lang=en,topik1_listen_96_15_b,"[TEXT]

[/TEXT]

[DESC]
<description here>
[/DESC]",llava:llava-1.5-7b-hf,ok_new,,scene
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/96_15_b.png,nghe,topik1,listen,96,15,b,ko,type=nghe|level=topik1|cau=15|opt=b|lang=ko,topik1_listen_96_15_b,"[TEXT]

[/TEXT]

[DESC]
< 설명이 여기에>
[/DESC]",llava:llava-1.5-7b-hf,ok_new,,scene
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/52_16_c.png,nghe,topik1,listen,52,16,c,en,type=nghe|level=topik1|cau=16|opt=c|lang=en,topik1_listen_52_16_c,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/52_16_c.png,nghe,topik1,listen,52,16,c,ko,type=nghe|level=topik1|cau=16|opt=c|lang=ko,topik1_listen_52_16_c,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/83_15_a.png,nghe,topik1,listen,83,15,a,en,type=nghe|level=topik1|cau=15|opt=a|lang=en,topik1_listen_83_15_a,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/83_15_a.png,nghe,topik1,listen,83,15,a,ko,type=nghe|level=topik1|cau=15|opt=a|lang=ko,topik1_listen_83_15_a,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/52_16_a.png,nghe,topik1,listen,52,16,a,en,type=nghe|level=topik1|cau=16|opt=a|lang=en,topik1_listen_52_16_a,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/52_16_a.png,nghe,topik1,listen,52,16,a,ko,type=nghe|level=topik1|cau=16|opt=a|lang=ko,topik1_listen_52_16_a,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/91_16_d.png,nghe,topik1,listen,91,16,d,en,type=nghe|level=topik1|cau=16|opt=d|lang=en,topik1_listen_91_16_d,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/91_16_d.png,nghe,topik1,listen,91,16,d,ko,type=nghe|level=topik1|cau=16|opt=d|lang=ko,topik1_listen_91_16_d,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/41_16_d.png,nghe,topik1,listen,41,16,d,en,type=nghe|level=topik1|cau=16|opt=d|lang=en,topik1_listen_41_16_d,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/41_16_d.png,nghe,topik1,listen,41,16,d,ko,type=nghe|level=topik1|cau=16|opt=d|lang=ko,topik1_listen_41_16_d,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/60_16_c.png,nghe,topik1,listen,60,16,c,en,type=nghe|level=topik1|cau=16|opt=c|lang=en,topik1_listen_60_16_c,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/60_16_c.png,nghe,topik1,listen,60,16,c,ko,type=nghe|level=topik1|cau=16|opt=c|lang=ko,topik1_listen_60_16_c,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/37_16_b.png,nghe,topik1,listen,37,16,b,en,type=nghe|level=topik1|cau=16|opt=b|lang=en,topik1_listen_37_16_b,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/37_16_b.png,nghe,topik1,listen,37,16,b,ko,type=nghe|level=topik1|cau=16|opt=b|lang=ko,topik1_listen_37_16_b,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/96_16_d.png,nghe,topik1,listen,96,16,d,en,type=nghe|level=topik1|cau=16|opt=d|lang=en,topik1_listen_96_16_d,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/96_16_d.png,nghe,topik1,listen,96,16,d,ko,type=nghe|level=topik1|cau=16|opt=d|lang=ko,topik1_listen_96_16_d,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/47_15_c.png,nghe,topik1,listen,47,15,c,en,type=nghe|level=topik1|cau=15|opt=c|lang=en,topik1_listen_47_15_c,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/47_15_c.png,nghe,topik1,listen,47,15,c,ko,type=nghe|level=topik1|cau=15|opt=c|lang=ko,topik1_listen_47_15_c,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/47_16_a.png,nghe,topik1,listen,47,16,a,en,type=nghe|level=topik1|cau=16|opt=a|lang=en,topik1_listen_47_16_a,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/47_16_a.png,nghe,topik1,listen,47,16,a,ko,type=nghe|level=topik1|cau=16|opt=a|lang=ko,topik1_listen_47_16_a,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/52_15_c.png,nghe,topik1,listen,52,15,c,en,type=nghe|level=topik1|cau=15|opt=c|lang=en,topik1_listen_52_15_c,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/52_15_c.png,nghe,topik1,listen,52,15,c,ko,type=nghe|level=topik1|cau=15|opt=c|lang=ko,topik1_listen_52_15_c,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/36_15_b.png,nghe,topik1,listen,36,15,b,en,type=nghe|level=topik1|cau=15|opt=b|lang=en,topik1_listen_36_15_b,"[TEXT]

[/TEXT]

[DESC]
[TEXT]
A woman holding a box.
[/TEXT]

[DESC]
A man wearing a suit.
[/DESC]",llava:llava-1.5-7b-hf,ok_new,,scene
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/36_15_b.png,nghe,topik1,listen,36,15,b,ko,type=nghe|level=topik1|cau=15|opt=b|lang=ko,topik1_listen_36_15_b,"[TEXT]

[/TEXT]

[DESC]
[ 텍스트] 여자 한 박스를 들고. [ / 텍스트] [ 데스크 ] 의복을 입은 남자.
[/DESC]",llava:llava-1.5-7b-hf,ok_new,,scene
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/83_16_c.png,nghe,topik1,listen,83,16,c,en,type=nghe|level=topik1|cau=16|opt=c|lang=en,topik1_listen_83_16_c,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/83_16_c.png,nghe,topik1,listen,83,16,c,ko,type=nghe|level=topik1|cau=16|opt=c|lang=ko,topik1_listen_83_16_c,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/35_15_a.png,nghe,topik1,listen,35,15,a,en,type=nghe|level=topik1|cau=15|opt=a|lang=en,topik1_listen_35_15_a,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/35_15_a.png,nghe,topik1,listen,35,15,a,ko,type=nghe|level=topik1|cau=15|opt=a|lang=ko,topik1_listen_35_15_a,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/reading/40-42/dataset/images/96_41.png,doc,topik1,reading,96_41,,,en,type=doc|level=topik1|cau=|opt=|lang=en,topik1_reading_96_41,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/reading/40-42/dataset/images/96_41.png,doc,topik1,reading,96_41,,,ko,type=doc|level=topik1|cau=|opt=|lang=ko,topik1_reading_96_41,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/reading/40-42/dataset/images/36_41.png,doc,topik1,reading,36_41,,,en,type=doc|level=topik1|cau=|opt=|lang=en,topik1_reading_36_41,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/reading/40-42/dataset/images/36_41.png,doc,topik1,reading,36_41,,,ko,type=doc|level=topik1|cau=|opt=|lang=ko,topik1_reading_36_41,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/reading/40-42/dataset/images/52_40.png,doc,topik1,reading,52_40,,,en,type=doc|level=topik1|cau=|opt=|lang=en,topik1_reading_52_40,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/reading/40-42/dataset/images/52_40.png,doc,topik1,reading,52_40,,,ko,type=doc|level=topik1|cau=|opt=|lang=ko,topik1_reading_52_40,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/reading/40-42/dataset/images/47_40.png,doc,topik1,reading,47_40,,,en,type=doc|level=topik1|cau=|opt=|lang=en,topik1_reading_47_40,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/reading/40-42/dataset/images/47_40.png,doc,topik1,reading,47_40,,,ko,type=doc|level=topik1|cau=|opt=|lang=ko,topik1_reading_47_40,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/reading/40-42/dataset/images/83_42.png,doc,topik1,reading,83_42,,,en,type=doc|level=topik1|cau=|opt=|lang=en,topik1_reading_83_42,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/reading/40-42/dataset/images/83_42.png,doc,topik1,reading,83_42,,,ko,type=doc|level=topik1|cau=|opt=|lang=ko,topik1_reading_83_42,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/reading/40-42/dataset/images/91_42.png,doc,topik1,reading,91_42,,,en,type=doc|level=topik1|cau=|opt=|lang=en,topik1_reading_91_42,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/reading/40-42/dataset/images/91_42.png,doc,topik1,reading,91_42,,,ko,type=doc|level=topik1|cau=|opt=|lang=ko,topik1_reading_91_42,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/reading/40-42/dataset/images/47_41.png,doc,topik1,reading,47_41,,,en,type=doc|level=topik1|cau=|opt=|lang=en,topik1_reading_47_41,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/reading/40-42/dataset/images/47_41.png,doc,topik1,reading,47_41,,,ko,type=doc|level=topik1|cau=|opt=|lang=ko,topik1_reading_47_41,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/reading/40-42/dataset/images/47_42.png,doc,topik1,reading,47_42,,,en,type=doc|level=topik1|cau=|opt=|lang=en,topik1_reading_47_42,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/reading/40-42/dataset/images/47_42.png,doc,topik1,reading,47_42,,,ko,type=doc|level=topik1|cau=|opt=|lang=ko,topik1_reading_47_42,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/reading/40-42/dataset/images/91_41.png,doc,topik1,reading,91_41,,,en,type=doc|level=topik1|cau=|opt=|lang=en,topik1_reading_91_41,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/reading/40-42/dataset/images/91_41.png,doc,topik1,reading,91_41,,,ko,type=doc|level=topik1|cau=|opt=|lang=ko,topik1_reading_91_41,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/reading/40-42/dataset/images/35_40.png,doc,topik1,reading,35_40,,,en,type=doc|level=topik1|cau=|opt=|lang=en,topik1_reading_35_40,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/reading/40-42/dataset/images/35_40.png,doc,topik1,reading,35_40,,,ko,type=doc|level=topik1|cau=|opt=|lang=ko,topik1_reading_35_40,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/reading/40-42/dataset/images/36_40.png,doc,topik1,reading,36_40,,,en,type=doc|level=topik1|cau=|opt=|lang=en,topik1_reading_36_40,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/reading/40-42/dataset/images/36_40.png,doc,topik1,reading,36_40,,,ko,type=doc|level=topik1|cau=|opt=|lang=ko,topik1_reading_36_40,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/reading/40-42/dataset/images/37_42.png,doc,topik1,reading,37_42,,,en,type=doc|level=topik1|cau=|opt=|lang=en,topik1_reading_37_42,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/reading/40-42/dataset/images/37_42.png,doc,topik1,reading,37_42,,,ko,type=doc|level=topik1|cau=|opt=|lang=ko,topik1_reading_37_42,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/reading/40-42/dataset/images/60_42.png,doc,topik1,reading,60_42,,,en,type=doc|level=topik1|cau=|opt=|lang=en,topik1_reading_60_42,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/reading/40-42/dataset/images/60_42.png,doc,topik1,reading,60_42,,,ko,type=doc|level=topik1|cau=|opt=|lang=ko,topik1_reading_60_42,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/reading/40-42/dataset/images/52_42.png,doc,topik1,reading,52_42,,,en,type=doc|level=topik1|cau=|opt=|lang=en,topik1_reading_52_42,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/reading/40-42/dataset/images/52_42.png,doc,topik1,reading,52_42,,,ko,type=doc|level=topik1|cau=|opt=|lang=ko,topik1_reading_52_42,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
